6.583080000000000043e-01,4.699389999999999956e-01,4.941299999999999859e-02
6.643369999999999553e-01,4.662020000000000053e-01,5.766500000000000098e-02
6.702090000000000547e-01,4.624800000000000022e-01,6.534600000000000131e-02
6.760429999999999495e-01,4.586979999999999946e-01,7.273200000000000498e-02
6.817520000000000246e-01,4.549139999999999850e-01,7.979300000000000281e-02
6.874029999999999863e-01,4.510839999999999850e-01,8.667099999999999804e-02
6.929499999999999549e-01,4.472389999999999977e-01,9.335899999999999754e-02
6.984259999999999913e-01,4.433579999999999743e-01,9.992800000000000293e-02
7.038119999999999932e-01,4.394529999999999825e-01,1.063869999999999955e-01
7.091210000000000013e-01,4.355180000000000162e-01,1.127719999999999972e-01
7.143450000000000077e-01,4.315559999999999952e-01,1.190930000000000044e-01
7.194930000000000492e-01,4.275630000000000264e-01,1.253759999999999875e-01
7.245559999999999778e-01,4.235450000000000048e-01,1.316229999999999900e-01
7.295490000000000030e-01,4.194910000000000028e-01,1.378630000000000133e-01
7.344519999999999937e-01,4.154180000000000095e-01,1.440800000000000136e-01
7.392950000000000355e-01,4.112999999999999989e-01,1.503220000000000112e-01
7.440379999999999772e-01,4.071719999999999784e-01,1.565429999999999877e-01
7.487369999999999859e-01,4.029849999999999821e-01,1.628229999999999955e-01
7.533229999999999649e-01,3.988010000000000166e-01,1.690760000000000041e-01
7.578810000000000269e-01,3.945420000000000038e-01,1.754219999999999946e-01
7.623330000000000384e-01,3.902809999999999890e-01,1.817590000000000039e-01
7.667319999999999691e-01,3.859650000000000025e-01,1.881680000000000019e-01
7.710519999999999596e-01,3.816209999999999880e-01,1.946150000000000102e-01
7.752949999999999564e-01,3.772469999999999990e-01,2.011070000000000080e-01
7.794870000000000410e-01,3.728150000000000075e-01,2.076870000000000105e-01
7.835849999999999760e-01,3.683679999999999732e-01,2.142969999999999875e-01
7.876379999999999493e-01,3.638540000000000108e-01,2.210159999999999902e-01
7.916109999999999536e-01,3.593080000000000163e-01,2.277969999999999995e-01
7.955060000000000464e-01,3.547299999999999898e-01,2.346439999999999915e-01
7.993540000000000090e-01,3.500800000000000023e-01,2.416179999999999994e-01
8.031169999999999698e-01,3.454019999999999868e-01,2.486589999999999911e-01
8.068100000000000271e-01,3.406750000000000056e-01,2.558010000000000006e-01
8.104449999999999710e-01,3.358820000000000139e-01,2.630719999999999725e-01
8.139969999999999706e-01,3.310549999999999882e-01,2.704320000000000057e-01
8.174770000000000092e-01,3.261749999999999927e-01,2.779110000000000191e-01
8.208940000000000126e-01,3.212260000000000115e-01,2.855380000000000140e-01
8.242270000000000429e-01,3.162360000000000171e-01,2.932759999999999811e-01
8.274770000000000181e-01,3.112019999999999786e-01,3.011340000000000128e-01
8.306639999999999580e-01,3.060849999999999960e-01,3.091760000000000064e-01
8.337630000000000319e-01,3.009220000000000228e-01,3.173489999999999922e-01
8.367729999999999890e-01,2.957130000000000036e-01,3.256620000000000070e-01
8.396970000000000267e-01,2.904470000000000107e-01,3.341370000000000173e-01
8.425390000000000379e-01,2.851119999999999766e-01,3.427999999999999936e-01
8.452830000000000066e-01,2.797290000000000054e-01,3.516210000000000169e-01
8.479269999999999863e-01,2.742999999999999883e-01,3.606070000000000109e-01
8.504680000000000017e-01,2.688260000000000094e-01,3.697639999999999816e-01
8.529109999999999747e-01,2.632889999999999953e-01,3.791309999999999958e-01
8.552419999999999467e-01,2.577090000000000214e-01,3.886820000000000275e-01
8.574570000000000247e-01,2.520939999999999848e-01,3.984159999999999924e-01
8.595500000000000362e-01,2.464469999999999994e-01,4.083359999999999768e-01
8.615180000000000060e-01,2.407759999999999900e-01,4.184459999999999846e-01
8.633539999999999548e-01,2.350849999999999884e-01,4.287460000000000160e-01
8.650569999999999649e-01,2.293729999999999936e-01,4.392599999999999838e-01
8.666160000000000529e-01,2.236630000000000007e-01,4.499609999999999999e-01
8.680259999999999643e-01,2.179679999999999951e-01,4.608479999999999799e-01
8.692800000000000527e-01,2.123009999999999897e-01,4.719160000000000021e-01
8.703729999999999523e-01,2.066800000000000026e-01,4.831599999999999784e-01
8.712980000000000169e-01,2.011219999999999952e-01,4.945749999999999869e-01
8.720489999999999631e-01,1.956499999999999906e-01,5.061510000000000176e-01
8.726209999999999800e-01,1.902880000000000127e-01,5.178789999999999782e-01
8.730069999999999775e-01,1.850630000000000053e-01,5.297469999999999679e-01
8.732020000000000337e-01,1.800059999999999993e-01,5.417419999999999458e-01
8.732010000000000050e-01,1.751489999999999991e-01,5.538490000000000357e-01
8.729980000000000517e-01,1.705289999999999861e-01,5.660500000000000531e-01
8.725910000000000055e-01,1.661849999999999994e-01,5.783289999999999820e-01
